"uid"	"qRad"	"qLat"	"qLong"	"qString"	"block"	"isDone"	"timLocs"
"59170218"	289.066410338349	48.43989	-123.31624	"48.43989,-123.31624"	13	FALSE	""
"35201615"	223.820010095367	43.63264	-79.58139	"43.63264,-79.58139"	13	FALSE	""
"35100103"	270.682639227285	44.25528	-76.58918	"44.25528,-76.58918"	13	FALSE	""
"12090154"	270.366558707983	44.67354	-63.51327	"44.67354,-63.51327"	13	FALSE	""
"48061980"	2747.9606825973	51.14942	-113.86485	"51.14942,-113.86485"	13	FALSE	""
"12090178"	153.818870657347	44.67547	-63.56528	"44.67547,-63.56528"	13	FALSE	""
"35190753"	299.385201860588	43.8615	-79.3579	"43.8615,-79.3579"	13	FALSE	""
"35240593"	1561.93460989725	43.31501	-79.84908	"43.31501,-79.84908"	13	FALSE	""
"35180244"	338.073999757676	43.89	-78.91827	"43.89,-78.91827"	13	FALSE	""
"24662625"	132.034715152778	45.55506	-73.61561	"45.55506,-73.61561"	13	FALSE	""
"48080318"	281.258140050145	52.31032	-114.08592	"52.31032,-114.08592"	13	FALSE	""
"35300520"	270.617342042718	43.38432	-80.28908	"43.38432,-80.28908"	13	FALSE	""
"24730129"	201.436855950513	45.64773	-73.82891	"45.64773,-73.82891"	13	FALSE	""
"35061371"	3293.38134679792	45.47925	-76.04507	"45.47925,-76.04507"	13	FALSE	""
"35580139"	246.666222517397	48.45276	-89.21318	"48.45276,-89.21318"	13	FALSE	""
"12100086"	2557.13327483842	45.40232	-63.23825	"45.40232,-63.23825"	13	FALSE	""
"24340138"	1267.93209042817	46.68923	-71.878	"46.68923,-71.878"	13	FALSE	""
"47170218"	246.141595839244	53.27327	-110.00125	"53.27327,-110.00125"	13	FALSE	""
"59210475"	780.784302643813	49.17683	-123.99181	"49.17683,-123.99181"	13	FALSE	""
"24230684"	682.493177759635	46.84503	-71.33987	"46.84503,-71.33987"	13	FALSE	""
"46070109"	273.402587621051	49.83646	-99.98969	"49.83646,-99.98969"	13	FALSE	""
"35540084"	435.451398445861	48.15487	-80.03389	"48.15487,-80.03389"	13	FALSE	""
"24663112"	346.185439212003	45.41905	-73.90814	"45.41905,-73.90814"	13	FALSE	""
"35260622"	327.010284821244	43.09187	-79.11052	"43.09187,-79.11052"	13	FALSE	""
"35191205"	200.062569914479	43.89033	-79.32525	"43.89033,-79.32525"	13	FALSE	""
"35360183"	282.167801605358	42.32765	-82.00305	"42.32765,-82.00305"	13	FALSE	""
"24910056"	248.534911410899	48.65548	-72.45332	"48.65548,-72.45332"	13	FALSE	""
"47030084"	442.250439770306	49.6887	-107.13621	"49.6887,-107.13621"	13	FALSE	""
"10010308"	133.721513977475	47.56508	-52.71668	"47.56508,-52.71668"	13	FALSE	""
"35300074"	238.896576030184	43.47193	-80.50993	"43.47193,-80.50993"	13	FALSE	""
"35200439"	180.405248101002	43.73926	-79.30078	"43.73926,-79.30078"	13	FALSE	""
"24220083"	486.226878689378	46.89066	-71.5142	"46.89066,-71.5142"	13	FALSE	""
"35240770"	529.542836641539	43.49983	-79.6936	"43.49983,-79.6936"	13	FALSE	""
"35300434"	191.997249684475	43.43338	-80.4323	"43.43338,-80.4323"	13	FALSE	""
"59150696"	143.488348095731	49.24446	-123.09291	"49.24446,-123.09291"	13	FALSE	""
"24650699"	1236.55463593637	45.60389	-73.75891	"45.60389,-73.75891"	13	FALSE	""
"46070121"	418.164814153611	49.83108	-99.96084	"49.83108,-99.96084"	13	FALSE	""
"59153940"	950.069262521237	49.15781	-122.60186	"49.15781,-122.60186"	13	FALSE	""
"24230038"	366.409829443881	46.85491	-71.19581	"46.85491,-71.19581"	13	FALSE	""
"47060179"	220.411015218491	50.43998	-104.58722	"50.43998,-104.58722"	13	FALSE	""
"35120355"	256.69964423584	44.12598	-77.4977	"44.12598,-77.4977"	13	FALSE	""
"46110713"	189.455205548492	49.93598	-97.09099	"49.93598,-97.09099"	13	FALSE	""
"35560200"	1418.88993704186	49.07552	-81.01838	"49.07552,-81.01838"	13	FALSE	""
"12080092"	1492.24643726878	44.96704	-64.12812	"44.96704,-64.12812"	13	FALSE	""
"59150012"	459.043474522121	49.34996	-123.25002	"49.34996,-123.25002"	13	FALSE	""
"35430693"	195.294241763656	44.33576	-79.71411	"44.33576,-79.71411"	13	FALSE	""
"35190656"	173.999436168058	43.83247	-79.27868	"43.83247,-79.27868"	13	FALSE	""
"35220066"	5582.32585197259	44.20666	-80.25803	"44.20666,-80.25803"	13	FALSE	""
"35200442"	139.412702106442	43.7419	-79.30659	"43.7419,-79.30659"	13	FALSE	""
"35211533"	201.784511607326	43.74935	-79.75845	"43.74935,-79.75845"	13	FALSE	""
"24230481"	409.62381507316	46.80881	-71.35766	"46.80881,-71.35766"	13	FALSE	""
"24560242"	451.032422384133	45.35615	-73.29314	"45.35615,-73.29314"	13	FALSE	""
"35260640"	304.263057697712	43.08166	-79.10753	"43.08166,-79.10753"	13	FALSE	""
"35380323"	6136.2327306975	42.65985	-82.33508	"42.65985,-82.33508"	13	FALSE	""
"24230620"	159.578839016992	46.78016	-71.30521	"46.78016,-71.30521"	13	FALSE	""
"59152670"	292.489543013717	49.02959	-122.77575	"49.02959,-122.77575"	13	FALSE	""
"35590086"	339.350872197089	48.61354	-93.40085	"48.61354,-93.40085"	13	FALSE	""
"47160205"	460.144800759983	52.92897	-106.79048	"52.92897,-106.79048"	13	FALSE	""
"35300423"	318.524755213998	43.44293	-80.41855	"43.44293,-80.41855"	13	FALSE	""
"24662401"	294.158826713453	45.49514	-73.79879	"45.49514,-73.79879"	13	FALSE	""
"35431136"	160.295013957001	44.35003	-79.64247	"44.35003,-79.64247"	13	FALSE	""
"35380196"	162.87476523051	42.97559	-82.40516	"42.97559,-82.40516"	13	FALSE	""
"12090118"	354.761907549146	44.73111	-63.65059	"44.73111,-63.65059"	13	FALSE	""
"24390103"	291.065665912658	46.05763	-71.95616	"46.05763,-71.95616"	13	FALSE	""
"48061565"	524.745805487021	51.11702	-114.18746	"51.11702,-114.18746"	13	FALSE	""
"24230759"	214.310263373505	46.86615	-71.28162	"46.86615,-71.28162"	13	FALSE	""
"24690074"	1745.41247811898	45.13581	-74.3734	"45.13581,-74.3734"	13	FALSE	""
"35370656"	815.469644700003	42.25499	-82.96649	"42.25499,-82.96649"	13	FALSE	""
"24662512"	314.903140149209	45.5416	-73.70601	"45.5416,-73.70601"	13	FALSE	""
"35260007"	1890.46675650612	43.22359	-79.07427	"43.22359,-79.07427"	13	FALSE	""
"47110509"	232.496912456525	52.10718	-106.5703	"52.10718,-106.5703"	13	FALSE	""
"46070154"	178.402206586182	49.84418	-99.95524	"49.84418,-99.95524"	13	FALSE	""
"35180911"	128.966323785469	43.87564	-79.02695	"43.87564,-79.02695"	13	FALSE	""
"24230696"	286.151560690636	46.86216	-71.35322	"46.86216,-71.35322"	13	FALSE	""
"48060568"	289.449517411618	51.02173	-114.08896	"51.02173,-114.08896"	13	FALSE	""
"24662936"	1805.94385143994	45.66974	-73.53694	"45.66974,-73.53694"	13	FALSE	""
"47150293"	287.904915176679	53.1948	-105.74751	"53.1948,-105.74751"	13	FALSE	""
"35600219"	4182.47215996994	53.35091	-91.84166	"53.35091,-91.84166"	13	FALSE	""
"59152054"	302.893715075014	49.12281	-122.84267	"49.12281,-122.84267"	13	FALSE	""
"35201520"	453.6491376835	43.62334	-79.50753	"43.62334,-79.50753"	13	FALSE	""
"24662216"	248.41302185564	45.43489	-73.69175	"45.43489,-73.69175"	13	FALSE	""
"35202336"	155.162155527504	43.71346	-79.40529	"43.71346,-79.40529"	13	FALSE	""
"24660032"	226.701137616535	45.65743	-73.49483	"45.65743,-73.49483"	13	FALSE	""
"35370678"	447.147021952475	42.24761	-83.04762	"42.24761,-83.04762"	13	FALSE	""
"35190911"	132.629733822122	44.06915	-79.46228	"44.06915,-79.46228"	13	FALSE	""
"48060300"	358.604679089298	51.10892	-114.19281	"51.10892,-114.19281"	13	FALSE	""
"35061718"	125.688524979486	45.4143	-75.68588	"45.4143,-75.68588"	13	FALSE	""
"47060391"	173.197825479502	50.50385	-104.66714	"50.50385,-104.66714"	13	FALSE	""
"35580467"	1950.68613479038	48.39457	-89.31781	"48.39457,-89.31781"	13	FALSE	""
"35370804"	174.776720370484	42.03967	-82.58538	"42.03967,-82.58538"	13	FALSE	""
"46120047"	686.738312105294	49.94441	-96.83682	"49.94441,-96.83682"	13	FALSE	""
"35600358"	308.65520170309	49.77672	-92.83876	"49.77672,-92.83876"	13	FALSE	""
"10080167"	10146.7396832348	49.41257	-54.40786	"49.41257,-54.40786"	13	FALSE	""
"47100172"	604.441162963082	51.26694	-103.89844	"51.26694,-103.89844"	13	FALSE	""
"35070231"	291.675516779814	44.71688	-75.51427	"44.71688,-75.51427"	13	FALSE	""
"35211646"	394.09724963885	43.87832	-79.72984	"43.87832,-79.72984"	13	FALSE	""
"35200427"	258.115841457097	43.75288	-79.31034	"43.75288,-79.31034"	13	FALSE	""
"59090546"	238.567577185085	49.17094	-121.93468	"49.17094,-121.93468"	13	FALSE	""
"24661635"	114.676496323181	45.55005	-73.59888	"45.55005,-73.59888"	13	FALSE	""
"59410317"	2049.70811124703	52.07307	-122.09731	"52.07307,-122.09731"	13	FALSE	""
"35204718"	403.181772485125	43.82059	-79.22286	"43.82059,-79.22286"	13	FALSE	""
"35211524"	157.148791587412	43.59103	-79.68683	"43.59103,-79.68683"	13	FALSE	""
"24810108"	279.615418663085	45.49029	-75.69298	"45.49029,-75.69298"	13	FALSE	""
"24490148"	275.075304535457	45.89257	-72.52089	"45.89257,-72.52089"	13	FALSE	""
"35180483"	241.071007572557	43.83706	-79.12153	"43.83706,-79.12153"	13	FALSE	""
"12080088"	10128.6792938956	44.87408	-64.08799	"44.87408,-64.08799"	13	FALSE	""
"35530343"	371.003030032386	46.44366	-81.14325	"46.44366,-81.14325"	13	FALSE	""
"35250568"	158.420564154168	43.2167	-79.8273	"43.2167,-79.8273"	13	FALSE	""
"24910058"	269.260184522272	48.65233	-72.45628	"48.65233,-72.45628"	13	FALSE	""
"35060917"	221.049540527262	45.39586	-75.62651	"45.39586,-75.62651"	13	FALSE	""
"59090794"	351.044869089481	49.05038	-122.23112	"49.05038,-122.23112"	13	FALSE	""
"35190946"	249.132517062186	44.03342	-79.43292	"44.03342,-79.43292"	13	FALSE	""
"35280327"	560.311493881202	42.93934	-80.28767	"42.93934,-80.28767"	13	FALSE	""
"24860076"	767.452709097815	48.25164	-79.04289	"48.25164,-79.04289"	13	FALSE	""
"10070521"	6259.01885160192	48.40716	-53.79122	"48.40716,-53.79122"	13	FALSE	""
"35340043"	226.517861302551	42.77543	-81.20176	"42.77543,-81.20176"	13	FALSE	""
"35110081"	2255.24886559093	44.26051	-76.68545	"44.26051,-76.68545"	13	FALSE	""
"35370352"	150.206331759952	42.31048	-83.04351	"42.31048,-83.04351"	13	FALSE	""
"59350027"	196.738241198738	49.92193	-119.44494	"49.92193,-119.44494"	13	FALSE	""
"24570052"	860.772393288888	45.5378	-73.21496	"45.5378,-73.21496"	13	FALSE	""
"47100138"	250.84760104764	51.94865	-103.8042	"51.94865,-103.8042"	13	FALSE	""
"35191101"	105.125426750361	43.86054	-79.42898	"43.86054,-79.42898"	13	FALSE	""
"24610133"	1393.98303730203	45.95986	-73.45526	"45.95986,-73.45526"	13	FALSE	""
"48080150"	271.553754481376	52.23721	-113.80766	"52.23721,-113.80766"	13	FALSE	""
"35201466"	1264.41647189871	43.635	-79.45148	"43.635,-79.45148"	13	FALSE	""
"35070218"	607.494734669286	44.61368	-75.68193	"44.61368,-75.68193"	13	FALSE	""
"35210155"	188.129780229078	43.70815	-79.75097	"43.70815,-79.75097"	13	FALSE	""
"24750168"	1367.36140493403	45.76024	-74.06248	"45.76024,-74.06248"	13	FALSE	""
"35200490"	160.250745999075	43.7052	-79.29118	"43.7052,-79.29118"	13	FALSE	""
"59153532"	187.787177178888	49.19574	-122.8021	"49.19574,-122.8021"	13	FALSE	""
"48061124"	233.386133539934	51.08322	-113.94422	"51.08322,-113.94422"	13	FALSE	""
"59151073"	721.443708911631	49.1711	-123.19487	"49.1711,-123.19487"	13	FALSE	""
"35020113"	895.395827739286	45.54071	-75.2506	"45.54071,-75.2506"	13	FALSE	""
"46030100"	1013.72788062119	49.1873	-97.93475	"49.1873,-97.93475"	13	FALSE	""
"13130090"	1247.81244621818	47.36943	-68.35248	"47.36943,-68.35248"	13	FALSE	""
"35370329"	158.511186709785	42.29456	-83.06727	"42.29456,-83.06727"	13	FALSE	""
"35370331"	245.975410371474	42.28998	-83.06794	"42.28998,-83.06794"	13	FALSE	""
"46030086"	336.674042747522	49.18392	-97.94973	"49.18392,-97.94973"	13	FALSE	""
"59152060"	236.558776989366	49.11741	-122.84746	"49.11741,-122.84746"	13	FALSE	""
"59090089"	239.418879938561	49.04179	-122.3264	"49.04179,-122.3264"	13	FALSE	""
"12120131"	911.995099076996	45.67454	-62.72424	"45.67454,-62.72424"	13	FALSE	""
"59152370"	686.861929295583	49.08205	-122.63275	"49.08205,-122.63275"	13	FALSE	""
"35360181"	1780.89919965688	42.29135	-82.02777	"42.29135,-82.02777"	13	FALSE	""
"35211148"	197.226774482558	43.73389	-79.73469	"43.73389,-79.73469"	13	FALSE	""
"24210070"	334.152205199741	46.92079	-71.08612	"46.92079,-71.08612"	13	FALSE	""
"24510086"	3598.90824279407	46.20354	-72.99964	"46.20354,-72.99964"	13	FALSE	""
"24662693"	156.391780295469	45.59393	-73.64656	"45.59393,-73.64656"	13	FALSE	""
"12100091"	426.826929444821	45.37992	-63.23308	"45.37992,-63.23308"	13	FALSE	""
"48061024"	210.690679130704	51.05826	-113.96152	"51.05826,-113.96152"	13	FALSE	""
"47060427"	276.473100053295	50.49273	-104.61206	"50.49273,-104.61206"	13	FALSE	""
"11020255"	1493.02498994918	46.25061	-63.10636	"46.25061,-63.10636"	13	FALSE	""
"24660349"	214.042724908165	45.56772	-73.6179	"45.56772,-73.6179"	13	FALSE	""
"59151164"	255.331687046647	49.13707	-123.09991	"49.13707,-123.09991"	13	FALSE	""
"24690048"	2671.41227918805	45.05825	-73.70921	"45.05825,-73.70921"	13	FALSE	""
"46110724"	267.438052689814	49.93484	-97.07472	"49.93484,-97.07472"	13	FALSE	""
"35580108"	203.605357650283	48.40057	-89.28697	"48.40057,-89.28697"	13	FALSE	""
"24460130"	1584.80933963382	45.13475	-72.96669	"45.13475,-72.96669"	13	FALSE	""
"47110311"	633.476223530443	52.13324	-106.60943	"52.13324,-106.60943"	13	FALSE	""
"59370224"	550.719666338981	50.21585	-119.26278	"50.21585,-119.26278"	13	FALSE	""
"12090229"	205.121258001112	44.66775	-63.61652	"44.66775,-63.61652"	13	FALSE	""
"46110568"	236.271368694241	49.8611	-97.10535	"49.8611,-97.10535"	13	FALSE	""
"59350350"	354.426848212832	49.87064	-119.35427	"49.87064,-119.35427"	13	FALSE	""
"35150281"	4288.9236168234	44.40265	-78.20864	"44.40265,-78.20864"	13	FALSE	""
"35360280"	1743.89829797548	42.61916	-82.37466	"42.61916,-82.37466"	13	FALSE	""
"35570344"	4383.54655635406	46.22774	-82.38985	"46.22774,-82.38985"	13	FALSE	""
"24662922"	190.531224395328	45.64958	-73.51012	"45.64958,-73.51012"	13	FALSE	""
"13100280"	268.307582696849	45.59122	-67.332	"45.59122,-67.332"	13	FALSE	""
"24650159"	189.364118219977	45.5693	-73.73406	"45.5693,-73.73406"	13	FALSE	""
"35204180"	219.584324247879	43.76075	-79.28536	"43.76075,-79.28536"	13	FALSE	""
"35210929"	383.369269074022	43.57874	-79.70491	"43.57874,-79.70491"	13	FALSE	""
"35440249"	5335.55113771661	44.91126	-79.21093	"44.91126,-79.21093"	13	FALSE	""
"47150300"	299.624235770903	53.20497	-105.70901	"53.20497,-105.70901"	13	FALSE	""
"46110454"	227.498825449598	49.86589	-97.12737	"49.86589,-97.12737"	13	FALSE	""
"35390883"	3539.91841470481	43.09451	-81.17331	"43.09451,-81.17331"	13	FALSE	""
"35180835"	206.057936560919	43.91246	-78.91024	"43.91246,-78.91024"	13	FALSE	""
"24260051"	2499.51477887234	46.48339	-70.99832	"46.48339,-70.99832"	13	FALSE	""
"35430685"	327.087237109115	44.35369	-79.71488	"44.35369,-79.71488"	13	FALSE	""
"24610144"	283.388572367098	46.05115	-73.42116	"46.05115,-73.42116"	13	FALSE	""
"35460077"	10362.4778679026	44.93925	-78.17011	"44.93925,-78.17011"	13	FALSE	""
"24650562"	728.75588557806	45.61335	-73.7497	"45.61335,-73.7497"	13	FALSE	""
"35280349"	1368.05842311366	42.82873	-80.47821	"42.82873,-80.47821"	13	FALSE	""
"24660734"	118.656330858437	45.46786	-73.62273	"45.46786,-73.62273"	13	FALSE	""
"46150097"	13849.5542118726	50.19206	-100.88406	"50.19206,-100.88406"	13	FALSE	""
"35190089"	204.083936699466	44.09881	-79.48097	"44.09881,-79.48097"	13	FALSE	""
"35060975"	339.181852239611	45.42156	-75.65636	"45.42156,-75.65636"	13	FALSE	""
"24550061"	2875.47666956099	45.45832	-73.16464	"45.45832,-73.16464"	13	FALSE	""
"24650383"	214.548203015235	45.52042	-73.80329	"45.52042,-73.80329"	13	FALSE	""
"59153154"	174.046758420661	49.25788	-123.11767	"49.25788,-123.11767"	13	FALSE	""
"59153810"	188.423279293394	49.24634	-123.16172	"49.24634,-123.16172"	13	FALSE	""
"35200859"	96.2380653579046	43.65071	-79.39084	"43.65071,-79.39084"	13	FALSE	""
"24960080"	2077.24746421129	49.18904	-68.28404	"49.18904,-68.28404"	13	FALSE	""
"35061116"	441.230811540969	45.41984	-75.43275	"45.41984,-75.43275"	13	FALSE	""
"35360336"	241.472915877593	42.40896	-82.17831	"42.40896,-82.17831"	13	FALSE	""
"11020242"	2289.27960001859	46.24103	-63.04422	"46.24103,-63.04422"	13	FALSE	""
"24120078"	936.21706299474	47.83826	-69.5478	"47.83826,-69.5478"	13	FALSE	""
"35210984"	327.184441362911	43.62913	-79.58982	"43.62913,-79.58982"	13	FALSE	""
"12120106"	396.866658580591	45.56568	-62.71225	"45.56568,-62.71225"	13	FALSE	""
"59150683"	196.390483531849	49.25266	-123.10633	"49.25266,-123.10633"	13	FALSE	""
"35181141"	431.029239081298	43.90842	-78.96062	"43.90842,-78.96062"	13	FALSE	""
"59150340"	163.390309495818	49.27628	-123.05429	"49.27628,-123.05429"	13	FALSE	""
"35260104"	326.914146856196	43.069	-79.08987	"43.069,-79.08987"	13	FALSE	""
"12090756"	243.512018239915	44.65851	-63.48144	"44.65851,-63.48144"	13	FALSE	""
"59070190"	324.585768563073	49.60177	-119.67563	"49.60177,-119.67563"	13	FALSE	""
"24231110"	395.631158667606	46.80708	-71.26181	"46.80708,-71.26181"	13	FALSE	""
"35400124"	3418.75034274233	43.76559	-81.39612	"43.76559,-81.39612"	13	FALSE	""
"24663116"	422.350801120184	45.41523	-73.91738	"45.41523,-73.91738"	13	FALSE	""
"35180843"	257.369752044203	43.92465	-78.86209	"43.92465,-78.86209"	13	FALSE	""
"47160250"	15209.5860323655	52.98692	-107.97001	"52.98692,-107.97001"	13	FALSE	""
"59350256"	5327.39451909343	50.14021	-119.4944	"50.14021,-119.4944"	13	FALSE	""
"48050204"	17526.8630574081	50.4075	-112.47113	"50.4075,-112.47113"	13	FALSE	""
"48080440"	5333.08729533909	52.82913	-113.87487	"52.82913,-113.87487"	13	FALSE	""
"59090606"	314.851393099589	49.23354	-121.76174	"49.23354,-121.76174"	13	FALSE	""
"59070249"	333.219718475735	49.47599	-119.59352	"49.47599,-119.59352"	13	FALSE	""
"46110968"	212.751775954041	49.78123	-97.15817	"49.78123,-97.15817"	13	FALSE	""
"13140136"	6417.68432586933	47.85018	-66.1034	"47.85018,-66.1034"	13	FALSE	""
"35070319"	3255.67423160605	44.39736	-76.0678	"44.39736,-76.0678"	13	FALSE	""
"13020051"	13406.1332363611	45.41234	-66.61033	"45.41234,-66.61033"	13	FALSE	""
"10050127"	1448.54058905947	48.9702	-58.05966	"48.9702,-58.05966"	13	FALSE	""
"24580709"	267.729408846575	45.49488	-73.40406	"45.49488,-73.40406"	13	FALSE	""
"12120100"	644.266514032328	45.55001	-62.68181	"45.55001,-62.68181"	13	FALSE	""
"24730220"	211.569145051939	45.76469	-73.80745	"45.76469,-73.80745"	13	FALSE	""
"35370676"	276.684430606916	42.24842	-83.04259	"42.24842,-83.04259"	13	FALSE	""
"59150390"	195.315402161952	49.22741	-123.08165	"49.22741,-123.08165"	13	FALSE	""
"35260106"	325.950252067758	43.06731	-79.10398	"43.06731,-79.10398"	13	FALSE	""
"35211609"	1614.27634062529	43.86911	-79.84608	"43.86911,-79.84608"	13	FALSE	""
"59240195"	956.507277708261	49.81124	-126.07488	"49.81124,-126.07488"	13	FALSE	""
"35202272"	211.827093791795	43.71251	-79.4334	"43.71251,-79.4334"	13	FALSE	""
"13010098"	4619.88634451621	45.21838	-66.17482	"45.21838,-66.17482"	13	FALSE	""
"46110192"	149.827450904551	49.95699	-97.18907	"49.95699,-97.18907"	13	FALSE	""
"35230081"	175.840663699973	43.55628	-80.26788	"43.55628,-80.26788"	13	FALSE	""
"35430574"	446.653361527741	44.74138	-79.90328	"44.74138,-79.90328"	13	FALSE	""
"24650162"	328.245815423283	45.56769	-73.72214	"45.56769,-73.72214"	13	FALSE	""
"24430334"	401.181905722505	45.38946	-71.98253	"45.38946,-71.98253"	13	FALSE	""
"24840063"	5609.56706024021	45.69833	-76.54506	"45.69833,-76.54506"	13	FALSE	""
"24910082"	283.583602559826	48.50839	-72.22897	"48.50839,-72.22897"	13	FALSE	""
"24580177"	206.864236305178	45.48224	-73.47148	"45.48224,-73.47148"	13	FALSE	""
"24660324"	133.611144065155	45.58458	-73.61372	"45.58458,-73.61372"	13	FALSE	""
"10010780"	490.4096140211	47.6554	-52.73611	"47.6554,-52.73611"	13	FALSE	""
"59152187"	1583.75085850364	49.19582	-122.89044	"49.19582,-122.89044"	13	FALSE	""
"35010240"	173.31988970709	45.01774	-74.74126	"45.01774,-74.74126"	13	FALSE	""
"35212011"	396.514337507323	43.55481	-79.71982	"43.55481,-79.71982"	13	FALSE	""
"24370142"	223.074898059323	46.35546	-72.55687	"46.35546,-72.55687"	13	FALSE	""
"35211518"	262.957154214299	43.57104	-79.71793	"43.57104,-79.71793"	13	FALSE	""
"35204074"	306.151828818693	43.70161	-79.34035	"43.70161,-79.34035"	13	FALSE	""
"35431146"	255.288748650183	44.3563	-79.54907	"44.3563,-79.54907"	13	FALSE	""
"47110574"	249.51417703889	52.13408	-106.70888	"52.13408,-106.70888"	13	FALSE	""
"24750153"	740.100823901684	45.8025	-74.04817	"45.8025,-74.04817"	13	FALSE	""
"24660933"	199.774754684344	45.42345	-73.65094	"45.42345,-73.65094"	13	FALSE	""
"59170162"	206.393262074306	48.42811	-123.35614	"48.42811,-123.35614"	13	FALSE	""
"35280315"	446.594960255149	42.85165	-80.50312	"42.85165,-80.50312"	13	FALSE	""
"24661461"	161.512545972869	45.53376	-73.60803	"45.53376,-73.60803"	13	FALSE	""
"35100109"	266.714262809704	44.25288	-76.60613	"44.25288,-76.60613"	13	FALSE	""
"47110577"	311.061910506914	52.11194	-106.73894	"52.11194,-106.73894"	13	FALSE	""
"24940278"	215.840913374464	48.4545	-71.05472	"48.4545,-71.05472"	13	FALSE	""
"35203501"	193.621482651592	43.70834	-79.26435	"43.70834,-79.26435"	13	FALSE	""
"24610143"	1524.01646772999	46.05898	-73.41179	"46.05898,-73.41179"	13	FALSE	""
"35260266"	609.954084898256	43.05112	-79.27801	"43.05112,-79.27801"	13	FALSE	""
"35180209"	163.197820561077	43.90274	-78.89074	"43.90274,-78.89074"	13	FALSE	""
"24810254"	187.613776485294	45.4245	-75.76716	"45.4245,-75.76716"	13	FALSE	""
"24360142"	200.251941509842	46.61783	-72.68951	"46.61783,-72.68951"	13	FALSE	""
"35230359"	453.3133703969	43.6107	-80.14019	"43.6107,-80.14019"	13	FALSE	""
